,Unnamed: 0,회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,매출액증가율,유형자산증가율,재고자산증가율,비유동자산증가율,유동자산증가율,자기자본증가율,총자본증가율,순이익증가율,매출액총이익률,매출액순이익률,자기자본순이익률,총자본사업이익률,총자본순이익률,1주당매출액,1주당순이익,유동비율,당좌비율,현금비율,순운전자본비율,부채비율,이자보상배율이자비용,비유동비율,유동자산구성비율,자기자본구성비율,자기자본배율,총자본회전률,자기자본회전률,비유동자산회전률,재고자산회전률,매출채권회전률,매입채무회전률,매입채무회전기간,재고자산회전기간,매출채권회전기간,1회전기간,운전자본회전률,순운전자본회전률,유형자산회전율,유동자산회전률,당좌자산회전률,부가가치,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,label,pred_label
52,365,(주)뉴인텍,12340,2012-12-01,1997-02-12,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-10.85,-5.06,-26.65,-11.02,-11.02,-11.02,-17.03,0.0,-1.38,-17.46,-36.95,-8.56,-13.78,1503.99,-266.0,103.75,66.49,9.95,2.06,189.25,-3.18,124.02,57.12,34.57,119.5,0.79,2.12,1.91,3.59,3.84,7.91,46.14,101.67,95.14,0.01,0.0,0.69,2.44,1.34,2.15,4387.64,7.34,21.26,55.53,8.44,210.01,-110.01,-206.97,0.0,
53,380,(주)뉴프렉스,85670,2011-12-01,2006-01-17,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-2.81,1.8,23.4,2.13,2.13,2.13,3.9,0.0,10.45,-1.01,-1.71,1.49,-0.86,5703.04,-51.0,118.7,57.9,14.64,6.96,132.7,0.81,129.91,44.17,42.97,589.32,0.85,1.91,1.5,4.06,7.7,5.02,72.7,89.94,47.4,0.02,0.15,1.08,1.61,1.94,3.71,14410.09,17.32,33.34,132.96,20.84,72.67,27.33,-4.86,0.0,
54,381,(주)뉴프렉스,85670,2012-12-01,2006-01-17,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",66.57,-0.29,30.29,1.19,1.19,1.19,13.72,0.0,12.68,1.95,6.07,4.79,2.53,9499.41,184.0,122.43,59.35,0.74,9.22,149.58,3.14,123.98,50.32,40.07,624.69,1.3,3.13,2.47,5.31,8.33,6.07,60.17,68.68,43.84,0.02,0.13,1.49,2.67,2.73,5.62,19798.56,20.93,45.94,149.73,17.19,62.93,37.07,11.35,0.0,
55,390,(주)다날,64260,2011-12-01,2004-07-23,,5,  출판업,10.99,20.04,0.0,-4.08,-4.08,-4.08,-0.56,0.0,0.0,-6.85,-4.4,-0.2,-2.87,5325.06,-193.0,117.8,117.8,20.75,10.48,216.44,-0.33,96.85,69.39,31.6,821.17,0.42,1.32,1.37,0.0,4.51,6.93,52.64,0.0,80.98,0.04,0.0,0.33,33.92,0.6,0.6,-2226.09,-1.0,-80.76,0.0,-2.38,0.0,0.0,0.0,0.0,
56,391,(주)다날,64260,2012-12-01,2004-07-23,,5,  출판업,8.82,-28.33,0.0,-12.85,-12.85,-12.85,16.98,0.0,0.0,-11.35,-11.78,-0.12,-4.42,5538.28,-471.0,108.18,108.16,18.42,5.84,288.24,-0.31,88.53,77.2,25.76,752.23,0.39,1.51,1.71,2225.56,4.47,6.96,52.42,0.16,81.7,0.03,0.0,0.26,51.5,0.5,0.5,-7165.77,-2.74,-362.72,0.0,-7.04,0.0,0.0,0.0,0.0,
57,400,(주)다산네트웍스,39560,2011-12-01,2000-06-22,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-30.54,66.82,-4.58,62.13,62.13,62.13,-11.89,0.0,33.09,-2.38,-1.89,0.28,-1.3,7799.1,-180.0,177.31,155.71,69.61,22.33,72.27,-1.06,84.05,51.21,58.05,1359.67,0.55,1.01,1.48,9.13,2.77,5.43,67.17,39.98,131.99,0.01,0.15,0.55,4.36,0.87,0.96,21026.67,8.51,57.64,746.26,14.59,97.74,2.26,-16.34,0.0,
58,401,(주)다산네트웍스,39560,2012-12-01,2000-06-22,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-5.6,-2.61,14.59,-6.12,-6.12,-6.12,-13.56,0.0,37.88,-8.48,-7.14,3.24,-5.01,7362.74,-1112.0,235.41,194.0,34.08,27.04,59.54,1.56,84.53,47.02,62.68,1278.29,0.59,0.98,1.16,8.23,4.83,7.86,46.43,44.37,75.64,0.01,0.19,0.8,3.34,1.2,1.4,22230.87,10.41,55.69,303.61,16.34,122.49,-22.49,-51.89,0.0,
59,410,(주)다우데이타,32190,2011-12-01,1999-12-21,,5,  도매 및 상품 중개업,2.11,-5.03,-0.69,14.16,14.16,14.16,-2.83,-15.63,40.94,12.73,7.5,4.12,2.58,25125.36,472.0,119.73,118.85,5.5,14.13,311.23,22.2,58.63,85.74,24.32,1262.23,0.2,0.88,1.54,32.58,9.16,18.84,19.38,11.2,39.83,0.03,0.04,0.13,6.55,0.23,0.24,313643.93,7.19,280.1,71553.97,34.97,35.54,64.46,36.39,0.0,
60,411,(주)다우데이타,32190,2012-12-01,1999-12-21,,5,  도매 및 상품 중개업,2.0,35.68,66.1,3.68,3.68,3.68,15.8,-24.56,34.33,7.43,5.19,2.25,1.44,25628.48,366.0,119.14,117.91,9.04,14.01,340.3,13.72,56.21,87.23,22.71,1421.84,0.19,0.83,1.44,25.06,10.67,19.28,18.94,14.56,34.22,0.03,0.06,0.12,5.82,0.22,0.23,295972.02,5.86,167.87,9657.25,32.35,52.99,47.01,22.97,0.0,
61,420,(주)다원시스,68240,2011-12-01,2010-09-14,,5,  전기장비 제조업,30.16,37.14,241.09,57.45,57.45,57.45,79.69,-23.43,20.3,11.94,22.75,17.96,15.85,10101.71,1206.0,274.69,213.41,119.75,42.17,34.31,3.68,45.25,66.31,74.46,1168.97,1.33,1.91,4.1,8.01,7.17,6.02,60.65,45.56,50.89,0.03,0.11,1.38,4.75,1.96,2.6,24082.22,40.18,139.38,333.38,31.22,47.33,52.67,38.23,0.0,
62,421,(주)다원시스,68240,2012-12-01,2010-09-14,,5,  전기장비 제조업,20.39,40.77,32.2,23.38,23.38,23.38,1.22,49.92,21.07,10.6,17.66,16.2,13.03,10589.95,1122.0,238.45,191.11,111.18,35.68,36.65,3.51,52.68,61.45,73.18,1369.65,1.23,1.67,3.38,9.19,6.68,6.42,56.84,39.72,54.63,0.03,0.11,1.39,4.02,1.93,2.45,26436.16,36.94,155.06,361.33,32.7,53.41,46.59,32.41,0.0,
63,430,(주)대국,42340,2011-12-01,2000-06-22,2012-04-13,4,  도매 및 상품 중개업,-10.21,6.5,-65.31,23.97,23.97,23.97,-32.48,0.0,19.14,10.92,28.0,17.16,12.63,17787.96,1941.0,145.36,136.21,44.43,18.04,105.86,-5.94,86.83,57.82,48.58,1639.14,1.16,2.56,2.71,23.52,4.09,6.18,59.09,15.52,89.19,0.02,0.05,1.16,3.86,2.02,2.21,29730.99,32.31,103.38,122.07,35.56,49.45,50.55,30.71,1.0,
64,431,(주)대동스틸,48470,2011-12-01,2002-01-10,,5,  1차 금속 제조업,32.63,-7.66,13.54,-15.29,-15.29,-15.29,2.48,7.53,18.18,10.13,29.14,21.13,14.0,27981.27,2835.0,234.38,202.84,106.9,34.95,109.64,3.04,81.85,60.96,47.7,2250.51,1.38,2.88,3.43,21.93,6.28,9.83,37.14,16.65,58.14,0.03,0.05,1.51,4.25,2.32,2.59,47197.0,36.59,111.22,164.26,30.91,46.14,53.86,32.79,0.0,
65,432,(주)대동스틸,48470,2012-12-01,2002-01-10,,5,  1차 금속 제조업,21.34,-7.63,-42.89,-6.92,-6.92,-6.92,-10.1,0.0,13.37,-8.24,-10.99,2.27,-5.47,13889.95,-1159.0,139.91,103.71,7.97,9.37,90.76,-1.39,128.09,32.86,52.42,1920.92,0.66,1.33,1.29,7.97,4.44,6.26,58.26,45.79,82.29,0.01,0.16,0.91,1.84,1.37,1.66,17574.78,17.02,43.24,64.16,22.78,100.29,-0.29,-36.16,0.0,
66,440,(주)대륙제관,4780,2011-12-01,1994-12-29,,5,  금속가공제품 제조업; 기계 및 가구 제외,15.86,7.27,44.73,7.01,7.01,7.01,9.84,-29.4,0.0,12.07,17.47,14.98,8.72,165432.07,510.0,145.79,144.14,31.65,10.5,106.72,4.72,137.62,33.43,48.37,3249.45,0.72,1.45,1.3,330.9,11.15,32.51,11.23,1.1,32.73,0.04,0.0,1.08,2.16,1.63,1.63,9370.07,22.63,81.55,0.0,36.09,44.27,55.73,33.45,0.0,
67,441,(주)대륙제관,4780,2012-12-01,1994-12-29,,5,  금속가공제품 제조업; 기계 및 가구 제외,6.26,7.86,14.82,5.77,5.77,5.77,5.54,-9.06,0.0,11.54,12.31,11.74,7.54,4687.81,580.0,234.18,232.03,38.56,25.68,41.78,4.01,78.25,44.81,70.53,5579.11,0.65,1.07,1.09,164.21,11.34,40.69,8.97,2.22,32.19,0.04,0.01,1.08,1.59,1.63,1.65,10971.36,18.96,48.42,0.0,33.81,44.36,55.64,34.13,0.0,
68,450,(주)대림제지,17650,2011-12-01,1994-11-07,,5,"  펄프, 종이 및 종이제품 제조업",11.7,-6.73,115.39,-2.37,-2.37,-2.37,2.64,-11.46,50.62,48.87,23.78,3.86,11.18,2390.94,1168.0,709.02,682.15,11.35,26.88,85.74,4.02,127.61,31.3,53.84,1127.15,0.23,0.49,0.4,19.8,5.6,116.32,3.14,18.43,65.23,0.01,0.0,0.43,0.6,0.53,0.55,24160.6,19.47,107.11,742.1,86.4,36.24,63.76,56.57,0.0,
69,451,(주)대림제지,17650,2012-12-01,1994-11-07,,5,"  펄프, 종이 및 종이제품 제조업",-2.14,-8.06,-56.33,-0.69,-0.69,-0.69,-4.02,289.69,55.57,30.05,14.24,4.34,7.78,2983.34,899.0,87.86,83.65,0.65,-3.86,80.89,23.85,130.34,27.95,55.28,1385.82,0.26,0.47,0.37,20.36,5.96,76.4,4.78,17.92,61.26,0.01,0.0,0.53,0.51,0.88,0.92,24464.08,16.12,55.95,683.19,68.53,45.95,54.05,43.85,0.0,
70,460,(주)대명소노시즌,7720,2011-12-01,1994-01-06,,5,  도매 및 상품 중개업,-28.89,-0.79,-34.81,-2.5,-2.5,-2.5,-7.07,0.0,16.01,-32.24,-9.2,-8.33,-6.84,239.35,0.0,499.49,481.51,43.96,50.26,20.87,-10.93,44.91,62.85,82.73,179.43,0.21,0.26,0.59,7.68,11.28,9.71,37.58,47.5,32.36,0.02,0.11,0.29,1.26,0.33,0.35,-3478.3,-3.18,-18.2,-37.68,-14.42,0.0,0.0,0.0,0.0,
71,461,(주)대명소노시즌,7720,2012-12-01,1994-01-06,,5,  도매 및 상품 중개업,-43.31,-29.57,69.33,-6.85,-6.85,-6.85,-9.52,0.0,24.36,-125.27,-20.2,-4.02,-16.42,135.69,-854.0,261.47,243.54,55.05,38.13,39.42,-12.1,53.33,61.75,71.73,142.18,0.13,0.17,0.35,4.1,2.77,2.24,145.85,89.05,131.96,0.02,0.22,0.16,0.84,0.21,0.22,-8841.6,-8.92,-65.67,-452.42,-64.64,0.0,0.0,0.0,0.0,
72,470,(주)대성미생물연구소,36480,2011-12-01,2000-04-04,,5,  의료용 물질 및 의약품 제조업,-2.24,17.69,3.95,16.95,16.95,16.95,5.72,0.0,2.77,-31.85,-77.03,-6.55,-31.39,1073.87,-352.0,135.39,129.86,28.5,14.38,140.56,-3.52,108.23,55.01,41.57,74.34,0.99,2.42,2.21,64.31,8.69,9.56,38.18,5.68,42.02,0.11,0.02,0.92,3.55,1.78,1.83,-2177.5,-18.81,-64.92,-4868.87,-16.83,0.0,0.0,0.0,0.0,
73,471,(주)대성미생물연구소,36480,2012-12-01,2000-04-04,,5,  의료용 물질 및 의약품 제조업,-4.76,-7.03,-4.11,-4.92,-4.92,-4.92,-4.1,0.0,1.8,-110.09,-42.14,-18.22,-26.16,224.73,-269.0,686.85,661.39,141.96,44.94,29.73,1.18,61.5,52.6,77.08,118.58,0.24,0.38,0.51,11.44,2.99,4.39,83.18,31.91,122.01,0.01,0.1,0.32,1.56,0.44,0.46,-1525.56,-9.66,-187.62,-8756.51,-46.92,0.0,0.0,0.0,0.0,
74,480,(주)대성파인텍,104040,2011-12-01,2009-01-23,,5,  자동차 및 트레일러 제조업,32.69,16.93,50.15,4.73,4.73,4.73,14.57,53.79,22.98,11.68,17.9,12.76,9.94,6233.41,759.0,155.06,123.49,28.23,20.63,82.26,12.61,76.34,58.11,54.87,852.62,0.85,1.53,1.95,8.09,3.35,6.08,60.06,45.13,108.93,0.01,0.19,0.94,2.52,1.51,1.86,10782.02,26.47,77.56,140.95,33.21,39.5,60.5,35.16,0.0,
75,481,(주)대성파인텍,104040,2012-12-01,2009-01-23,,5,  자동차 및 트레일러 제조업,8.0,-8.08,-16.06,-3.53,-3.53,-3.53,-3.81,-2.95,18.95,10.51,15.2,11.91,9.22,6732.38,723.0,189.54,155.79,37.39,27.39,49.19,16.88,62.68,57.99,67.03,1002.68,0.88,1.44,2.09,7.91,3.23,6.52,55.95,46.13,112.99,0.01,0.22,0.95,2.63,1.51,1.87,10565.87,26.97,82.69,160.4,30.13,42.36,57.64,34.88,0.0,
76,496,(주)대창솔루션,96350,2011-12-01,2007-12-17,,5,  금속가공제품 제조업; 기계 및 가구 제외,10.47,-0.46,0.22,2.94,2.94,2.94,0.8,-68.76,33.91,2.96,2.41,1.77,1.4,5098.87,166.0,308.19,201.36,7.84,45.72,52.93,2.11,49.43,67.68,65.39,1416.11,0.47,0.81,1.5,2.22,1.37,9.95,36.69,164.37,265.54,0.0,0.0,0.46,1.84,0.69,1.01,9363.44,12.12,57.25,2757.43,25.73,68.38,31.62,11.5,0.0,
77,497,(주)대창솔루션,96350,2012-12-01,2007-12-17,,5,  금속가공제품 제조업; 기계 및 가구 제외,-12.63,14.5,5.36,20.61,20.61,20.61,21.49,0.0,8.73,-3.34,-2.85,0.85,-1.35,6154.85,-211.0,76.76,50.73,8.9,-7.39,110.64,0.62,159.27,24.39,47.47,1446.24,0.4,0.85,0.53,4.88,4.36,5.09,71.64,74.77,83.74,0.01,0.24,0.72,0.61,1.66,2.5,10499.13,6.15,9.37,87.49,15.23,81.8,18.2,-21.95,0.0,
78,512,(주)대한과학,131220,2012-12-01,2011-10-11,,5,  도매 및 상품 중개업,13.73,0.44,24.51,7.65,7.65,7.65,5.32,-38.95,25.05,3.26,7.1,6.11,3.93,7089.99,226.0,226.43,79.58,9.6,28.96,82.5,4.77,87.86,51.86,54.79,637.5,1.21,2.2,2.5,3.58,8.39,11.23,32.49,101.85,43.5,0.01,1.35,1.61,2.86,2.32,6.61,8491.45,26.13,62.23,538.49,21.68,65.84,34.16,15.04,0.0,
79,521,(주)대호특수강,21040,2011-12-01,1996-08-27,,5,  1차 금속 제조업,24.65,5.2,18.79,-2.94,-2.94,-2.94,-0.55,0.0,9.72,0.83,1.46,1.88,0.83,1592.69,13.0,115.28,75.43,8.09,5.16,77.22,0.54,108.17,38.96,56.43,182.42,1.0,1.76,1.74,7.94,5.88,12.07,30.23,45.97,62.06,0.01,0.57,1.33,2.45,2.37,3.37,11411.45,23.5,62.59,216.42,23.85,76.84,23.16,3.48,0.0,
80,558,(주)동국알앤에스,75970,2011-12-01,2004-02-13,,5,  비금속 광물제품 제조업,-12.72,3.16,18.18,2.62,2.62,2.62,-1.27,-31.27,14.92,2.4,4.91,4.83,1.94,8372.45,206.0,86.29,40.17,3.47,-6.69,136.85,1.85,137.05,42.14,42.22,418.88,0.81,1.91,1.39,3.58,4.66,14.8,24.66,101.86,78.27,0.01,0.0,0.89,1.89,1.92,4.11,21505.02,11.27,26.5,140.63,13.96,36.01,63.99,17.19,0.0,
81,559,(주)동국알앤에스,75970,2012-12-01,2004-02-13,,5,  비금속 광물제품 제조업,-15.66,-16.99,-36.35,-13.45,-13.45,-13.45,-18.24,-76.23,17.37,0.83,1.2,6.01,0.69,7061.25,49.0,110.99,60.77,5.87,3.84,97.99,2.77,121.28,38.75,50.51,408.12,0.83,1.65,1.36,4.75,4.52,11.85,30.81,76.87,80.69,0.01,0.0,1.13,1.92,2.15,3.92,20387.3,13.06,30.36,243.18,15.69,35.89,64.11,5.3,0.0,
82,568,(주)동국에스엔씨,100130,2011-12-01,2009-08-31,,5,  금속가공제품 제조업; 기계 및 가구 제외,10.73,15.95,46.63,11.26,11.26,11.26,5.43,0.0,8.63,-12.56,-6.36,-6.21,-4.96,2045.6,-261.0,346.63,241.72,42.96,38.4,36.64,-118.61,62.89,53.97,73.19,779.08,0.39,0.51,0.88,2.8,7.41,14.44,25.27,130.46,49.27,0.01,0.0,0.57,1.45,0.72,0.96,-14963.91,-4.92,-22.94,-93.65,-12.8,0.0,0.0,0.0,0.0,
83,569,(주)동국에스엔씨,100130,2012-12-01,2009-08-31,,5,  금속가공제품 제조업; 기계 및 가구 제외,19.4,7.85,-51.01,20.78,20.78,20.78,-7.25,0.0,12.16,4.94,3.05,1.88,2.35,2442.36,124.0,653.76,512.95,88.91,33.93,23.22,21.23,73.86,40.06,81.16,801.27,0.48,0.62,0.9,3.77,9.13,14.14,25.81,96.79,39.99,0.01,0.0,0.82,1.55,1.01,1.37,13464.0,4.77,18.86,73.39,9.65,37.15,62.85,51.17,0.0,
84,578,(주)동방선기,99410,2011-12-01,2009-11-10,,5,  기타 운송장비 제조업,-5.34,6.17,-35.36,2.93,2.93,2.93,-0.15,-56.24,19.67,3.68,5.01,6.14,1.98,9248.6,356.0,116.39,91.29,9.1,5.59,145.8,2.0,148.15,39.73,40.68,1397.17,0.54,1.36,0.91,4.94,2.27,8.63,42.3,73.94,161.06,0.01,0.0,0.71,1.55,1.32,1.81,14547.67,14.12,41.59,454.13,26.22,46.73,53.27,14.04,0.0,
85,579,(주)동방선기,99410,2012-12-01,2009-11-10,,5,  기타 운송장비 제조업,-30.41,-0.24,-32.21,-2.17,-2.17,-2.17,-16.1,0.0,18.53,-22.48,-22.66,-4.05,-9.16,6435.68,-1468.0,74.02,56.78,9.37,-10.43,149.08,-1.33,175.04,29.72,40.15,1156.83,0.41,1.01,0.63,5.21,2.26,9.47,38.54,70.0,161.42,0.01,0.0,0.57,1.05,1.16,1.49,-1143.44,-1.32,-3.18,-38.2,-2.96,0.0,0.0,0.0,0.0,
86,588,(주)동성화인텍,33500,2011-12-01,1997-12-19,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-2.07,-5.68,-17.3,-5.54,-5.54,-5.54,-11.24,0.0,10.0,2.44,7.96,6.67,3.87,11121.62,272.0,144.9,108.01,2.01,18.89,105.61,0.66,80.27,60.96,48.64,714.59,1.58,3.26,4.01,11.54,3.93,8.09,45.12,31.64,92.98,0.01,0.14,1.52,4.94,2.62,3.39,25936.87,22.2,72.46,167.49,14.66,55.02,44.98,16.65,0.0,
87,589,(주)동성화인텍,33500,2012-12-01,1997-12-19,,5,  화학물질 및 화학제품 제조업; 의약품 제외,34.77,-2.78,247.72,-3.34,-3.34,-3.34,41.93,0.0,9.83,2.09,6.71,5.65,3.27,11817.88,247.0,137.96,99.69,8.56,16.75,105.04,1.89,80.22,60.87,48.77,756.27,1.57,3.21,4.01,9.65,4.11,8.22,44.39,37.82,88.89,0.01,0.18,1.5,4.88,2.57,3.5,28977.78,23.5,82.87,205.92,15.42,60.45,39.55,13.55,0.0,
88,598,(주)동아엘텍,88130,2011-12-01,2007-01-03,,5,  기타 기계 및 장비 제조업,12.34,27.99,-9.5,21.69,21.69,21.69,-1.26,-29.14,25.79,8.94,10.99,9.93,8.4,9732.58,747.0,456.38,444.36,103.13,52.68,31.2,22.14,42.68,67.47,76.22,1411.49,0.94,1.32,3.19,50.61,4.19,9.67,37.73,7.21,87.15,0.02,0.02,1.02,7.01,1.33,1.37,16660.54,24.54,238.46,15038.36,25.94,53.61,46.39,34.46,0.0,
89,599,(주)동아엘텍,88130,2012-12-01,2007-01-03,,5,  기타 기계 및 장비 제조업,4.87,26.54,-52.29,21.14,21.14,21.14,32.37,-22.76,24.07,8.04,7.76,8.18,6.86,9720.79,549.0,445.13,441.07,178.6,54.45,54.24,12.46,45.92,70.23,64.83,1485.42,0.85,1.22,2.76,75.63,4.14,9.89,36.9,4.83,88.13,0.02,0.01,1.01,5.78,1.24,1.26,18169.35,20.22,266.99,20629.64,26.97,62.11,37.89,29.8,0.0,
90,608,(주)동양에스텍,60380,2011-12-01,2002-02-05,,5,  1차 금속 제조업,15.11,1.79,14.37,-6.99,-6.99,-6.99,10.19,-53.31,6.31,0.62,2.28,3.85,0.99,21681.88,136.0,111.81,82.96,1.82,7.05,151.88,1.35,83.87,66.7,39.7,1129.97,1.6,3.68,4.41,9.44,3.59,12.77,28.58,38.65,101.7,0.01,3.09,1.34,11.82,2.5,3.41,10112.66,7.11,56.92,627.72,4.66,46.62,53.38,13.29,0.0,
91,609,(주)동양에스텍,60380,2012-12-01,2002-02-05,,5,  1차 금속 제조업,-5.23,24.84,-33.19,7.98,7.98,7.98,-6.24,0.0,4.86,-2.03,-7.82,-0.65,-3.02,20547.32,-421.0,101.74,81.5,1.39,1.05,167.21,-0.48,102.47,61.65,37.42,998.68,1.49,3.86,4.17,10.06,3.13,10.53,34.66,36.29,116.52,0.01,0.38,1.2,9.87,2.32,3.01,3413.72,2.56,15.48,141.37,1.66,132.65,-32.65,-121.95,0.0,
92,618,(주)동우팜투테이블,88910,2011-12-01,2006-06-23,,5,  식료품 제조업,7.95,3.11,25.01,7.23,7.23,7.23,10.89,-54.77,20.86,-1.79,-1.53,-1.42,-1.19,45126.37,-810.0,287.18,163.0,15.99,26.76,34.05,39.53,79.02,41.05,74.6,1043.68,0.66,0.85,1.18,3.7,4.21,23.83,15.32,98.53,86.66,0.01,0.0,1.21,1.33,1.51,2.56,5412.56,20.36,38.74,153.0,31.56,85.87,14.13,-5.69,0.0,
93,619,(주)동우팜투테이블,88910,2012-12-01,2006-06-23,,5,  식료품 제조업,-2.02,-1.9,67.43,10.19,10.19,10.19,10.94,-74.15,25.48,2.73,2.26,1.38,1.71,42980.19,1174.0,365.2,209.21,44.9,30.18,29.19,-5.55,75.51,41.55,77.4,1038.51,0.63,0.83,1.07,3.53,4.32,27.54,13.26,103.29,84.44,0.01,0.0,1.16,1.21,1.52,2.66,6536.07,25.64,50.32,224.05,40.02,73.25,26.75,6.83,0.0,
94,633,(주)동원개발,13120,2011-12-01,1994-12-29,,5,  종합 건설업,102.83,6.26,-3.76,-15.92,-15.92,-15.92,2.69,129.37,18.18,8.74,10.52,8.42,6.62,8790.31,148.0,193.5,164.14,80.1,25.27,58.76,59.43,75.74,52.3,62.99,1483.47,0.76,1.2,1.67,7.97,3.47,10.93,33.41,45.78,105.28,0.01,1.95,0.91,2.01,1.38,1.67,14446.41,21.75,54.24,184.54,30.79,51.41,48.59,28.38,0.0,
95,634,(주)동원개발,13120,2012-12-01,1994-12-29,,5,  종합 건설업,77.87,-6.79,2.96,-47.27,-47.27,-47.27,28.87,93.84,20.27,5.37,5.03,4.58,2.99,1508.3,81.0,152.21,122.05,53.8,12.61,76.62,215.17,111.71,36.75,56.62,1563.2,0.56,0.94,0.99,7.36,3.28,8.75,41.73,49.62,111.13,0.01,0.53,0.81,1.11,1.28,1.55,13294.99,15.38,29.57,202.95,31.25,61.09,38.91,17.17,0.0,
96,638,(주)동일기연,32960,2011-12-01,1997-07-18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-12.88,-12.01,-10.21,-7.3,-7.3,-7.3,-32.95,-53.39,37.53,15.7,11.84,12.28,9.67,5465.28,1379.0,382.95,309.75,45.93,65.28,30.06,362.85,15.15,88.35,76.89,1085.7,0.62,0.75,6.34,4.3,7.91,24.2,15.08,84.88,46.14,0.01,0.0,0.57,10.47,0.68,0.81,21425.27,36.11,554.96,4666.29,47.04,63.18,36.82,33.37,0.0,
97,639,(주)동일기연,32960,2012-12-01,1997-07-18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-22.14,1.3,-13.85,-0.04,-0.04,-0.04,0.35,-11.93,36.91,17.74,13.02,7.58,10.58,4166.63,1691.0,1041.2,870.41,41.59,79.91,15.26,839.81,13.37,88.4,86.76,1204.81,0.6,0.73,5.13,3.8,7.59,24.3,15.02,96.01,48.11,0.01,0.0,0.57,8.65,0.68,0.82,18978.87,31.87,530.7,5338.97,53.52,64.45,35.55,33.14,0.0,
98,648,(주)동진쎄미켐,5290,2011-12-01,1999-12-21,,5,  화학물질 및 화학제품 제조업; 의약품 제외,8.18,16.04,16.99,13.3,13.3,13.3,9.05,0.0,11.43,-1.47,-5.57,2.58,-1.27,10881.01,-176.0,59.38,38.05,8.88,-24.62,313.62,0.74,264.77,35.99,24.18,616.24,0.86,3.35,1.37,6.89,5.17,20.61,17.71,52.97,70.61,0.01,0.0,0.9,1.73,2.32,3.5,85191.38,15.38,34.28,96.06,18.62,57.77,42.23,-7.88,0.0,
99,649,(주)동진쎄미켐,5290,2012-12-01,1999-12-21,,5,  화학물질 및 화학제품 제조업; 의약품 제외,24.88,13.39,-26.64,10.55,10.55,10.55,7.38,0.0,13.48,1.26,4.77,4.94,1.25,13588.21,147.0,56.2,41.65,6.85,-26.57,343.31,1.32,292.15,34.1,22.56,613.2,0.99,4.26,1.53,9.21,5.67,23.96,15.24,39.64,64.36,0.01,0.0,1.04,1.89,2.84,4.11,122330.69,20.57,40.38,114.32,21.42,46.36,53.64,5.86,0.0,
100,663,(주)듀오백,73190,2011-12-01,2004-02-06,,5,  가구 제조업,6.42,-3.83,28.11,23.34,23.34,23.34,1.76,-17.38,34.89,5.01,5.13,4.77,3.92,7235.24,440.0,472.36,428.64,62.52,44.89,15.65,10.84,49.8,56.94,86.47,794.03,0.78,0.9,1.99,16.51,13.61,20.08,18.18,22.11,26.83,0.03,0.1,1.11,4.34,1.29,1.4,9543.68,17.07,97.51,1254.28,22.04,74.73,25.27,22.74,0.0,
101,664,(주)듀오백,73190,2012-12-01,2004-02-06,,5,  가구 제조업,-10.68,3.65,-30.92,12.88,12.88,12.88,-7.98,0.0,32.3,-0.37,-0.25,0.01,-0.26,6462.77,-21.0,573.87,525.75,75.48,38.96,10.53,-13.05,58.38,47.18,90.47,759.92,0.72,0.82,1.51,15.53,13.02,21.57,16.92,23.51,28.03,0.03,0.14,1.15,3.88,1.38,1.51,7547.74,14.67,74.4,543.98,19.52,101.46,-1.46,-1.88,0.0,
102,673,(주)드래곤플라이,30350,2011-12-01,1997-11-10,,5,  출판업,3.46,38.83,0.0,18.2,18.2,18.2,15.09,-25.73,90.39,18.09,9.3,2.99,6.37,2627.98,550.0,79.41,78.66,4.36,-6.31,44.23,44552.04,109.11,24.35,69.33,1113.98,0.35,0.49,0.47,282.41,5.43,0.0,0.0,1.29,67.26,0.01,0.0,0.65,1.2,1.39,1.4,15420.99,13.79,125.75,12763.5,41.93,78.46,21.54,43.13,0.0,
103,674,(주)드래곤플라이,30350,2012-12-01,1997-11-10,,5,  출판업,-7.42,42.7,256.06,17.7,17.7,17.7,7.85,0.0,90.92,-22.16,-10.33,3.89,-6.49,2431.69,-579.0,55.35,52.91,4.3,-14.07,79.85,44552.04,148.48,17.44,55.6,958.94,0.29,0.47,0.37,57.33,5.67,0.0,0.0,6.37,64.42,0.01,0.02,0.56,0.79,1.41,1.45,-694.36,-0.58,-4.28,-1106.51,-2.04,0.0,0.0,0.0,0.0,
